24728000,LoadLibrary,lpFileName=C:\WINDOWS\system32\IMM32.DLL,Return=76390000
24827000,LoadLibrary,lpFileName=gdi32.dll,Return=77f10000
24785000,LoadLibrary,lpFileName=LPK.DLL,Return=629c0000
24856000,CreateFile,hName=C:\WINDOWS\WindowsShell.Manifest,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=58
24884000,RegQueryValue,hKey=HKEY_CURRENT_USER\Control,Panel\Desktop\SmoothScroll,Return=2
24886000,RegQueryValue,hKey=HKEY_CURRENT_USER\software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\EnableBalloonTips,Return=2
24887000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows,NT\CurrentVersion\LanguagePack\SURR,Return=0,type=REG_DWORD,data=2
24921000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SYSTEM\Setup\SystemSetupInProgress,Return=0
24953000,LoadLibrary,lpFileName=comctl32.dll,Return=773d0000
24964000,LoadLibrary,lpFileName=comctl32.dll,Return=773d0000
24988000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session,Manager\CriticalSectionTimeout,Return=0
24988000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Ole\RWLockResourceTimeOut,Return=2
25038000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\software\microsoft\windows,nt\currentversion\perflib\Last,Counter,Return=0
25048000,CreateFile,hName=C:\DOCUME~1\ants\LOCALS~1\Temp\Perflib_Perfdata_c2c.dat,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_ALWAYS,Return=68
25056000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Rpc\MaxRpcSize,Return=2
25062000,LoadLibrary,lpFileName=rpcrt4.dll,Return=77e70000
25038000,RegQueryValue,hKey=HKEY_PERFORMANCE_DATA\Counter,009,Return=0
25301000,RegQueryValue,hKey=HKEY_PERFORMANCE_DATA\Counter,009,Return=0
25388000,RegDeleteKey,hKey=HKEY_CURRENT_USER\Software\Systems,Internals\Process,Explorer,Return=2
25390000,RegCreateKey,hKey=HKEY_CURRENT_USER\Software\Sysinternals\Process,Explorer,Return=0
25393000,RegQueryValue,hKey=90\Settings,Return=2
25406000,CreateFile,hName=\\.\PIPE\lsarpc,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=124
25421000,CreateFile,hName=\\.\PIPE\lsarpc,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=120
25439000,CreateFile,hName=\\.\PIPE\lsarpc,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=124
25450000,CreateFile,hName=\\.\PROCEXP,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=ffffffff
25449000,CreateFile,hName=\\.\PROCEXP,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=ffffffff
25450000,CreateFile,hName=\\.\Global\PROCEXP,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=ffffffff
25450000,CreateFile,hName=\\.\Global\PROCEXP,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=ffffffff
25455000,CreateFile,hName=C:\WINDOWS\system32\Drivers\PROCEXP.SYS,desiredAccess=GENERIC_WRITE,creationDisposition=CREATE_ALWAYS,Return=90
25455000,CreateFile,hName=C:\WINDOWS\system32\Drivers\PROCEXP.SYS,desiredAccess=GENERIC_WRITE,creationDisposition=CREATE_ALWAYS,Return=90
25464000,CreateFile,hName=\\.\PIPE\lsarpc,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=120
25472000,RegCreateKey,hKey=HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PROCEXP,Return=0
25474000,RegSetValue,hKey=90\Type,type=REG_DWORD,data=1,Return=0
25476000,RegSetValue,hKey=90\ErrorControl,type=REG_DWORD,data=1,Return=0
25478000,RegSetValue,hKey=90\Start,type=REG_DWORD,data=1,Return=0
25479000,RegSetValue,hKey=90\ImagePath,type=REG_SZ,data=\??\C:\WINDOWS\system32\Drivers\PROCEXP.SYS,Return=0
25497000,RegDeleteKey,hKey=HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PROCEXP\Enum,Return=0
25498000,RegDeleteKey,hKey=HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PROCEXP\Security,Return=2
25498000,RegDeleteKey,hKey=HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PROCEXP,Return=0
25500000,CreateFile,hName=\\.\PROCEXP,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=90
25500000,CreateFile,hName=\\.\PROCEXP,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=90
25500000,DeleteFile,fileName=C:\WINDOWS\system32\Drivers\PROCEXP.SYS,Return=1
25500000,DeleteFile,fileName=C:\WINDOWS\system32\Drivers\PROCEXP.SYS,Return=1
25509000,LoadLibrary,lpFileName=dbghelp.dll,Return=59a60000
25571000,LoadLibrary,lpFileName=user32.dll,Return=7e410000
25898000,LoadLibrary,lpFileName=netmsg.dll,Return=71b40000
25621000,LoadLibrary,lpFileName=acledit.dll,Return=71b70000
25955000,CreateFile,hName=\\.\Ip,desiredAccess=GENERIC_EXECUTE,creationDisposition=OPEN_EXISTING,Return=13c
